city,timestamp,rain_mm
Paris,2025-01-07 11:00:00,0.0
Paris,2025-01-07 12:00:00,0.0
Paris,2025-01-07 13:00:00,0.0
Paris,2025-01-07 14:00:00,7.375068584911733
Paris,2025-01-07 15:00:00,0.0
Paris,2025-01-07 16:00:00,0.0
Paris,2025-01-07 17:00:00,0.0
Paris,2025-01-07 18:00:00,0.0
Paris,2025-01-07 19:00:00,0.0
Paris,2025-01-07 20:00:00,0.0
Paris,2025-01-07 21:00:00,0.0
Paris,2025-01-07 22:00:00,0.0
Paris,2025-01-07 23:00:00,0.0
Paris,2025-01-08 00:00:00,0.0
Paris,2025-01-08 01:00:00,0.0
Paris,2025-01-08 02:00:00,0.0
Paris,2025-01-08 03:00:00,0.0
Paris,2025-01-08 04:00:00,0.0
Paris,2025-01-08 05:00:00,0.0
Paris,2025-01-08 06:00:00,3.1767119085054483
Paris,2025-01-08 07:00:00,0.0
Paris,2025-01-08 08:00:00,9.605153278653749
Paris,2025-01-08 09:00:00,0.0
Paris,2025-01-08 10:00:00,0.0
Paris,2025-01-08 11:00:00,3.7664724828799265
Paris,2025-01-08 12:00:00,0.0
Paris,2025-01-08 13:00:00,0.0
Paris,2025-01-08 14:00:00,0.0
Paris,2025-01-08 15:00:00,0.0
Paris,2025-01-08 16:00:00,0.0
Paris,2025-01-08 17:00:00,0.0
Paris,2025-01-08 18:00:00,0.0
Paris,2025-01-08 19:00:00,0.27974769416392975
Paris,2025-01-08 20:00:00,0.0
Paris,2025-01-08 21:00:00,4.486513504667276
Paris,2025-01-08 22:00:00,0.0
Paris,2025-01-08 23:00:00,0.0
Paris,2025-01-09 00:00:00,0.0
Paris,2025-01-09 01:00:00,0.0
Paris,2025-01-09 02:00:00,0.0
Paris,2025-01-09 03:00:00,0.0
Paris,2025-01-09 04:00:00,0.0
Paris,2025-01-09 05:00:00,0.0
Paris,2025-01-09 06:00:00,0.0
Paris,2025-01-09 07:00:00,0.0
Paris,2025-01-09 08:00:00,0.0
Paris,2025-01-09 09:00:00,0.0
Paris,2025-01-09 10:00:00,0.0
Paris,2025-01-09 11:00:00,7.9720263432347025
Paris,2025-01-09 12:00:00,0.0
Paris,2025-01-09 13:00:00,2.542366774752381
Paris,2025-01-09 14:00:00,0.0
Paris,2025-01-09 15:00:00,0.0
Paris,2025-01-09 16:00:00,0.0
Paris,2025-01-09 17:00:00,2.2151317765254293
Paris,2025-01-09 18:00:00,0.0
Paris,2025-01-09 19:00:00,0.0
Paris,2025-01-09 20:00:00,0.0
Paris,2025-01-09 21:00:00,0.0
Paris,2025-01-09 22:00:00,0.0
Paris,2025-01-09 23:00:00,0.0
Paris,2025-01-10 00:00:00,16.0616904453753
Paris,2025-01-10 01:00:00,0.0
Paris,2025-01-10 02:00:00,0.0
Paris,2025-01-10 03:00:00,0.0
Paris,2025-01-10 04:00:00,0.0
Paris,2025-01-10 05:00:00,0.0
Paris,2025-01-10 06:00:00,0.0
Paris,2025-01-10 07:00:00,0.0
Paris,2025-01-10 08:00:00,0.0
Paris,2025-01-10 09:00:00,5.410366390851594
Paris,2025-01-10 10:00:00,0.0
Paris,2025-01-10 11:00:00,0.0
Paris,2025-01-10 12:00:00,11.129268632658842
Paris,2025-01-10 13:00:00,0.0
Paris,2025-01-10 14:00:00,18.65641618768086
Paris,2025-01-10 15:00:00,1.3637238525202053
Paris,2025-01-10 16:00:00,0.0
Paris,2025-01-10 17:00:00,0.0
Paris,2025-01-10 18:00:00,7.78824683613951
Paris,2025-01-10 19:00:00,0.0
Paris,2025-01-10 20:00:00,0.0
Paris,2025-01-10 21:00:00,1.0165143679318647
Paris,2025-01-10 22:00:00,0.0
Paris,2025-01-10 23:00:00,0.0
Paris,2025-01-11 00:00:00,0.0
Paris,2025-01-11 01:00:00,0.0
Paris,2025-01-11 02:00:00,0.0
Paris,2025-01-11 03:00:00,0.0
Paris,2025-01-11 04:00:00,0.0
Paris,2025-01-11 05:00:00,0.0
Paris,2025-01-11 06:00:00,0.0
Paris,2025-01-11 07:00:00,0.0
Paris,2025-01-11 08:00:00,0.0
Paris,2025-01-11 09:00:00,0.0
Paris,2025-01-11 10:00:00,0.0
Paris,2025-01-11 11:00:00,0.0
Paris,2025-01-11 12:00:00,0.0
Paris,2025-01-11 13:00:00,13.230314911297482
Paris,2025-01-11 14:00:00,1.347739208342443
Paris,2025-01-11 15:00:00,0.0
Paris,2025-01-11 16:00:00,3.0186298289784372
Paris,2025-01-11 17:00:00,0.0
Paris,2025-01-11 18:00:00,0.0
Paris,2025-01-11 19:00:00,0.0
Paris,2025-01-11 20:00:00,9.154790844860768
Paris,2025-01-11 21:00:00,11.251729262620591
Paris,2025-01-11 22:00:00,4.697868238423085
Paris,2025-01-11 23:00:00,0.0
Paris,2025-01-12 00:00:00,0.0
Paris,2025-01-12 01:00:00,2.9149182545815684
Paris,2025-01-12 02:00:00,0.7848846454688185
Paris,2025-01-12 03:00:00,1.0879738682339484
Paris,2025-01-12 04:00:00,0.0
Paris,2025-01-12 05:00:00,0.0
Paris,2025-01-12 06:00:00,3.359466381411381
Paris,2025-01-12 07:00:00,0.0
Paris,2025-01-12 08:00:00,0.0
Paris,2025-01-12 09:00:00,6.9683010860389505
Paris,2025-01-12 10:00:00,2.2517610519940705
Paris,2025-01-12 11:00:00,0.0
Paris,2025-01-12 12:00:00,0.0
Paris,2025-01-12 13:00:00,0.0
Paris,2025-01-12 14:00:00,2.563329911453148
Paris,2025-01-12 15:00:00,0.0
Paris,2025-01-12 16:00:00,6.925617194652325
Paris,2025-01-12 17:00:00,0.0
Paris,2025-01-12 18:00:00,8.12494759961082
Paris,2025-01-12 19:00:00,0.0
Paris,2025-01-12 20:00:00,8.142263184826374
Paris,2025-01-12 21:00:00,0.0
Paris,2025-01-12 22:00:00,0.0
Paris,2025-01-12 23:00:00,3.1383565040497166
Paris,2025-01-13 00:00:00,0.0
Paris,2025-01-13 01:00:00,8.94510008401041
Paris,2025-01-13 02:00:00,0.0
Paris,2025-01-13 03:00:00,0.0
Paris,2025-01-13 04:00:00,0.0
Paris,2025-01-13 05:00:00,0.264308930205319
Paris,2025-01-13 06:00:00,0.0
Paris,2025-01-13 07:00:00,4.3961516201325725
Paris,2025-01-13 08:00:00,0.0
Paris,2025-01-13 09:00:00,0.6420955110805154
Paris,2025-01-13 10:00:00,0.7246944454267139
Paris,2025-01-13 11:00:00,0.0
Paris,2025-01-13 12:00:00,0.8345953940089915
Paris,2025-01-13 13:00:00,0.0
Paris,2025-01-13 14:00:00,3.6281790290757647
Paris,2025-01-13 15:00:00,0.0
Paris,2025-01-13 16:00:00,0.0
Paris,2025-01-13 17:00:00,0.0
Paris,2025-01-13 18:00:00,0.0
Paris,2025-01-13 19:00:00,0.0
Paris,2025-01-13 20:00:00,0.0
Paris,2025-01-13 21:00:00,7.921125055882941
Paris,2025-01-13 22:00:00,0.0
Paris,2025-01-13 23:00:00,0.0
Paris,2025-01-14 00:00:00,5.77522350154924
Paris,2025-01-14 01:00:00,0.0
Paris,2025-01-14 02:00:00,0.0
Paris,2025-01-14 03:00:00,0.0
Paris,2025-01-14 04:00:00,0.0
Paris,2025-01-14 05:00:00,9.661270229593226
Paris,2025-01-14 06:00:00,0.0
Paris,2025-01-14 07:00:00,0.0
Paris,2025-01-14 08:00:00,8.539120785223858
Paris,2025-01-14 09:00:00,0.0
Paris,2025-01-14 10:00:00,0.0
Paris,2025-01-14 11:00:00,0.0
Paris,2025-01-14 12:00:00,0.0
Paris,2025-01-14 13:00:00,4.678398372368172
Paris,2025-01-14 14:00:00,7.2596884633066185
Paris,2025-01-14 15:00:00,0.0
Paris,2025-01-14 16:00:00,18.39059188359488
Paris,2025-01-14 17:00:00,0.0
Paris,2025-01-14 18:00:00,9.35078284669002
Paris,2025-01-14 19:00:00,0.0
Paris,2025-01-14 20:00:00,0.0
Paris,2025-01-14 21:00:00,0.0
Paris,2025-01-14 22:00:00,0.0
Paris,2025-01-14 23:00:00,0.0
Paris,2025-01-15 00:00:00,0.12269691272255401
Paris,2025-01-15 01:00:00,0.0
Paris,2025-01-15 02:00:00,0.0
Paris,2025-01-15 03:00:00,0.0
Paris,2025-01-15 04:00:00,6.738266511886146
Paris,2025-01-15 05:00:00,0.0
Paris,2025-01-15 06:00:00,2.3158679103600552
Paris,2025-01-15 07:00:00,0.0
Paris,2025-01-15 08:00:00,0.0
Paris,2025-01-15 09:00:00,0.0
Paris,2025-01-15 10:00:00,0.0
Paris,2025-01-15 11:00:00,0.0
Paris,2025-01-15 12:00:00,0.0
Paris,2025-01-15 13:00:00,6.818345556591999
Paris,2025-01-15 14:00:00,0.0
Paris,2025-01-15 15:00:00,0.0
Paris,2025-01-15 16:00:00,0.0
Paris,2025-01-15 17:00:00,0.0
Paris,2025-01-15 18:00:00,0.0
Paris,2025-01-15 19:00:00,11.495140650253598
Paris,2025-01-15 20:00:00,0.0
Paris,2025-01-15 21:00:00,0.0
Paris,2025-01-15 22:00:00,15.026928153209113
Paris,2025-01-15 23:00:00,0.0
Paris,2025-01-16 00:00:00,0.0
Paris,2025-01-16 01:00:00,1.1285374061683704
Paris,2025-01-16 02:00:00,6.0336468060052155
Paris,2025-01-16 03:00:00,0.0
Paris,2025-01-16 04:00:00,0.0
Paris,2025-01-16 05:00:00,0.0
Paris,2025-01-16 06:00:00,0.0
Paris,2025-01-16 07:00:00,0.0
Paris,2025-01-16 08:00:00,2.3211152902653356
Paris,2025-01-16 09:00:00,0.0
Paris,2025-01-16 10:00:00,0.0
Paris,2025-01-16 11:00:00,0.0
Paris,2025-01-16 12:00:00,0.0
Paris,2025-01-16 13:00:00,0.0
Paris,2025-01-16 14:00:00,0.0
Paris,2025-01-16 15:00:00,9.731116156046827
Paris,2025-01-16 16:00:00,0.0
Paris,2025-01-16 17:00:00,0.0
Paris,2025-01-16 18:00:00,0.0
Paris,2025-01-16 19:00:00,0.0
Paris,2025-01-16 20:00:00,0.0
Paris,2025-01-16 21:00:00,0.0
Paris,2025-01-16 22:00:00,3.328727315359742
Paris,2025-01-16 23:00:00,0.0
Paris,2025-01-17 00:00:00,0.0
Paris,2025-01-17 01:00:00,0.0
Paris,2025-01-17 02:00:00,0.0
Paris,2025-01-17 03:00:00,0.0
Paris,2025-01-17 04:00:00,0.0
Paris,2025-01-17 05:00:00,0.9748688440662348
Paris,2025-01-17 06:00:00,0.0
Paris,2025-01-17 07:00:00,0.0
Paris,2025-01-17 08:00:00,0.0
Paris,2025-01-17 09:00:00,0.0
Paris,2025-01-17 10:00:00,4.2929126937208
Paris,2025-01-17 11:00:00,2.0461992951304286
Paris,2025-01-17 12:00:00,0.0
Paris,2025-01-17 13:00:00,0.0
Paris,2025-01-17 14:00:00,0.0
Paris,2025-01-17 15:00:00,5.074879598318573
Paris,2025-01-17 16:00:00,0.0
Paris,2025-01-17 17:00:00,0.0
Paris,2025-01-17 18:00:00,0.0
Paris,2025-01-17 19:00:00,0.0
Paris,2025-01-17 20:00:00,0.0
Paris,2025-01-17 21:00:00,0.0
Paris,2025-01-17 22:00:00,9.08904337307482
Paris,2025-01-17 23:00:00,0.0
Paris,2025-01-18 00:00:00,0.0
Paris,2025-01-18 01:00:00,0.0
Paris,2025-01-18 02:00:00,0.0
Paris,2025-01-18 03:00:00,0.0
Paris,2025-01-18 04:00:00,0.0
Paris,2025-01-18 05:00:00,0.0
Paris,2025-01-18 06:00:00,0.0
Paris,2025-01-18 07:00:00,0.0
Paris,2025-01-18 08:00:00,0.0
Paris,2025-01-18 09:00:00,8.820392912857207
Paris,2025-01-18 10:00:00,0.0
Paris,2025-01-18 11:00:00,7.442281679265073
Paris,2025-01-18 12:00:00,9.001277727177103
Paris,2025-01-18 13:00:00,0.0
Paris,2025-01-18 14:00:00,0.0
Paris,2025-01-18 15:00:00,0.0
Paris,2025-01-18 16:00:00,0.0
Paris,2025-01-18 17:00:00,0.0
Paris,2025-01-18 18:00:00,0.0
Paris,2025-01-18 19:00:00,0.0
Paris,2025-01-18 20:00:00,4.923570685447405
Paris,2025-01-18 21:00:00,0.0
Paris,2025-01-18 22:00:00,0.0
Paris,2025-01-18 23:00:00,0.0
Paris,2025-01-19 00:00:00,0.0
Paris,2025-01-19 01:00:00,5.597577903621804
Paris,2025-01-19 02:00:00,0.0
Paris,2025-01-19 03:00:00,0.0
Paris,2025-01-19 04:00:00,0.0
Paris,2025-01-19 05:00:00,0.0
Paris,2025-01-19 06:00:00,1.1114642316269558
Paris,2025-01-19 07:00:00,0.0
Paris,2025-01-19 08:00:00,0.0
Paris,2025-01-19 09:00:00,9.370711487036951
Paris,2025-01-19 10:00:00,0.0
Paris,2025-01-19 11:00:00,0.0
Paris,2025-01-19 12:00:00,0.0
Paris,2025-01-19 13:00:00,0.0
Paris,2025-01-19 14:00:00,7.099664919211445
Paris,2025-01-19 15:00:00,0.0
Paris,2025-01-19 16:00:00,0.0
Paris,2025-01-19 17:00:00,0.0
Paris,2025-01-19 18:00:00,0.0
Paris,2025-01-19 19:00:00,0.5057134728331197
Paris,2025-01-19 20:00:00,0.0
Paris,2025-01-19 21:00:00,0.0
Paris,2025-01-19 22:00:00,0.0
Paris,2025-01-19 23:00:00,0.0
Paris,2025-01-20 00:00:00,0.0
Paris,2025-01-20 01:00:00,1.5558964065535579
Paris,2025-01-20 02:00:00,0.0
Paris,2025-01-20 03:00:00,0.0
Paris,2025-01-20 04:00:00,0.0
Paris,2025-01-20 05:00:00,8.66553476507915
Paris,2025-01-20 06:00:00,0.0
Paris,2025-01-20 07:00:00,0.0
Paris,2025-01-20 08:00:00,0.0
Paris,2025-01-20 09:00:00,0.0
Paris,2025-01-20 10:00:00,0.0
Paris,2025-01-20 11:00:00,0.0
Paris,2025-01-20 12:00:00,0.0
Paris,2025-01-20 13:00:00,0.0
Paris,2025-01-20 14:00:00,0.6223314403554818
Paris,2025-01-20 15:00:00,0.0
Paris,2025-01-20 16:00:00,2.527907449410373
Paris,2025-01-20 17:00:00,0.0
Paris,2025-01-20 18:00:00,0.0
Paris,2025-01-20 19:00:00,0.0
Paris,2025-01-20 20:00:00,4.017137806947998
Paris,2025-01-20 21:00:00,0.0
Paris,2025-01-20 22:00:00,0.0
Paris,2025-01-20 23:00:00,0.0
Paris,2025-01-21 00:00:00,0.0
Paris,2025-01-21 01:00:00,0.0
Paris,2025-01-21 02:00:00,5.692724968285617
Paris,2025-01-21 03:00:00,14.465597671849977
Paris,2025-01-21 04:00:00,0.0
Paris,2025-01-21 05:00:00,0.0
Paris,2025-01-21 06:00:00,8.66380218318371
Paris,2025-01-21 07:00:00,3.3280384968825154
Paris,2025-01-21 08:00:00,0.0
Paris,2025-01-21 09:00:00,1.3233732434100114
Paris,2025-01-21 10:00:00,0.0
Paris,2025-01-21 11:00:00,0.0
Paris,2025-01-21 12:00:00,19.441152803469265
Paris,2025-01-21 13:00:00,0.0
Paris,2025-01-21 14:00:00,4.633716755336763
Paris,2025-01-21 15:00:00,0.0
Paris,2025-01-21 16:00:00,0.0
Paris,2025-01-21 17:00:00,5.179390433143136
Paris,2025-01-21 18:00:00,0.0
Paris,2025-01-21 19:00:00,0.0
Paris,2025-01-21 20:00:00,9.855580643375184
Paris,2025-01-21 21:00:00,7.376328941120744
Paris,2025-01-21 22:00:00,9.22430149869
Paris,2025-01-21 23:00:00,0.0
Paris,2025-01-22 00:00:00,0.28133741010591384
Paris,2025-01-22 01:00:00,0.0
Paris,2025-01-22 02:00:00,0.0
Paris,2025-01-22 03:00:00,0.0
Paris,2025-01-22 04:00:00,0.0
Paris,2025-01-22 05:00:00,0.0
Paris,2025-01-22 06:00:00,0.0
Paris,2025-01-22 07:00:00,0.4202460699148176
Paris,2025-01-22 08:00:00,0.0
Paris,2025-01-22 09:00:00,0.0
Paris,2025-01-22 10:00:00,1.6618872643671427
Paris,2025-01-22 11:00:00,0.0
Paris,2025-01-22 12:00:00,8.0831573090297
Paris,2025-01-22 13:00:00,0.0
Paris,2025-01-22 14:00:00,0.0
Paris,2025-01-22 15:00:00,5.116134360143431
Paris,2025-01-22 16:00:00,7.6493962987957875
Paris,2025-01-22 17:00:00,8.99592834651059
Paris,2025-01-22 18:00:00,13.513611036362583
Paris,2025-01-22 19:00:00,2.069461476685287
Paris,2025-01-22 20:00:00,0.0
Paris,2025-01-22 21:00:00,0.0
Paris,2025-01-22 22:00:00,9.920576511304482
Paris,2025-01-22 23:00:00,2.1470572326199355
Paris,2025-01-23 00:00:00,0.0
Paris,2025-01-23 01:00:00,1.2700080142646817
Paris,2025-01-23 02:00:00,0.0
Paris,2025-01-23 03:00:00,0.0
Paris,2025-01-23 04:00:00,0.0
Paris,2025-01-23 05:00:00,0.0
Paris,2025-01-23 06:00:00,0.0
Paris,2025-01-23 07:00:00,0.0
Paris,2025-01-23 08:00:00,0.0
Paris,2025-01-23 09:00:00,14.283453606021265
Paris,2025-01-23 10:00:00,0.0
Paris,2025-01-23 11:00:00,0.0
Paris,2025-01-23 12:00:00,0.0
Paris,2025-01-23 13:00:00,8.933861621933605
Paris,2025-01-23 14:00:00,0.0
Paris,2025-01-23 15:00:00,0.0
Paris,2025-01-23 16:00:00,9.724212791234137
Paris,2025-01-23 17:00:00,0.0
Paris,2025-01-23 18:00:00,0.0
Paris,2025-01-23 19:00:00,0.0
Paris,2025-01-23 20:00:00,12.324400296820599
Paris,2025-01-23 21:00:00,8.251736778471919
Paris,2025-01-23 22:00:00,0.0
Paris,2025-01-23 23:00:00,0.0
Paris,2025-01-24 00:00:00,0.0
Paris,2025-01-24 01:00:00,0.0
Paris,2025-01-24 02:00:00,0.0
Paris,2025-01-24 03:00:00,0.0
Paris,2025-01-24 04:00:00,1.8156137699169776
Paris,2025-01-24 05:00:00,0.0
Paris,2025-01-24 06:00:00,18.839020990784622
Paris,2025-01-24 07:00:00,9.974590035005711
Paris,2025-01-24 08:00:00,0.0
Paris,2025-01-24 09:00:00,0.0
Paris,2025-01-24 10:00:00,3.5105010284635823
Paris,2025-01-24 11:00:00,0.0
Paris,2025-01-24 12:00:00,1.1997588019996375
Paris,2025-01-24 13:00:00,0.0
Paris,2025-01-24 14:00:00,0.0
Paris,2025-01-24 15:00:00,0.0
Paris,2025-01-24 16:00:00,0.0
Paris,2025-01-24 17:00:00,0.0
Paris,2025-01-24 18:00:00,6.335344212517644
Paris,2025-01-24 19:00:00,0.0
Paris,2025-01-24 20:00:00,9.77870097616647
Paris,2025-01-24 21:00:00,9.04948521287714
Paris,2025-01-24 22:00:00,0.0
Paris,2025-01-24 23:00:00,0.0
Paris,2025-01-25 00:00:00,0.0
Paris,2025-01-25 01:00:00,0.0
Paris,2025-01-25 02:00:00,0.0
Paris,2025-01-25 03:00:00,0.0
Paris,2025-01-25 04:00:00,2.5297911018859773
Paris,2025-01-25 05:00:00,0.0
Paris,2025-01-25 06:00:00,0.0
Paris,2025-01-25 07:00:00,0.0
Paris,2025-01-25 08:00:00,0.0
Paris,2025-01-25 09:00:00,7.480781169799732
Paris,2025-01-25 10:00:00,0.0
Paris,2025-01-25 11:00:00,0.0
Paris,2025-01-25 12:00:00,1.8042651187207461
Paris,2025-01-25 13:00:00,0.0
Paris,2025-01-25 14:00:00,0.0
Paris,2025-01-25 15:00:00,0.0
Paris,2025-01-25 16:00:00,8.989155847818571
Paris,2025-01-25 17:00:00,0.0
Paris,2025-01-25 18:00:00,9.337798062789414
Paris,2025-01-25 19:00:00,4.201365308981993
Paris,2025-01-25 20:00:00,0.0
Paris,2025-01-25 21:00:00,0.0
Paris,2025-01-25 22:00:00,0.0
Paris,2025-01-25 23:00:00,0.8771650159360612
Paris,2025-01-26 00:00:00,9.360499203448708
Paris,2025-01-26 01:00:00,0.0
Paris,2025-01-26 02:00:00,0.7314623506198815
Paris,2025-01-26 03:00:00,0.0
Paris,2025-01-26 04:00:00,0.8877234906367102
Paris,2025-01-26 05:00:00,4.177457471992935
Paris,2025-01-26 06:00:00,0.0
Paris,2025-01-26 07:00:00,0.0
Paris,2025-01-26 08:00:00,0.0
Paris,2025-01-26 09:00:00,0.0
Paris,2025-01-26 10:00:00,16.321817134896516
Paris,2025-01-26 11:00:00,0.0
Paris,2025-01-26 12:00:00,0.0
Paris,2025-01-26 13:00:00,0.0
Paris,2025-01-26 14:00:00,0.6242051302520962
Paris,2025-01-26 15:00:00,2.752206235512941
Paris,2025-01-26 16:00:00,13.425302938726475
Paris,2025-01-26 17:00:00,0.0
Paris,2025-01-26 18:00:00,5.521523542673489
Paris,2025-01-26 19:00:00,8.442549754281059
Paris,2025-01-26 20:00:00,0.0
Paris,2025-01-26 21:00:00,0.0
Paris,2025-01-26 22:00:00,0.4300179471969814
Paris,2025-01-26 23:00:00,0.0
Paris,2025-01-27 00:00:00,0.0
Paris,2025-01-27 01:00:00,0.0
